Отбор...;
100;49,4097423919324;
== 100;
Скрещивание...;
101;88,1124311030234;
102;49,8026194623274;
103;55,3014133437858;
104;63,886938729731;
105;74,9974405948668;
106;57,9784605934221;
107;75,4228815927892;
108;62,4190495189746;
109;35,1405544767013;
110;54,2343509244628;
111;82,0574855534648;
112;50,6591575935702;
113;57,6471439406204;
114;71,7567697599446;
115;65,7379153159557;
116;67,6298855997983;
117;49,8706210180264;
118;57,8888382351262;
119;58,8781693966099;
120;71,1671979042532;
121;72,841073052798;
122;44,7864968295726;
123;41,1418368015304;
124;46,4864044502779;
125;52,9983837983731;
126;86,8369987214305;
127;63,0697899500531;
128;68,1195498040374;
129;63,1140146255277;
130;77,4405363873077;
131;51,9484256984867;
132;65,8858735624958;
133;51,0785876157494;
134;76,1906290033278;
135;74,5061099161762;
136;48,6933072084014;
137;37,3397628240388;
138;50,347037913964;
139;52,8276741898055;
140;67,0551660949585;
141;64,811629624598;
142;62,4641718629837;
143;73,0488847651635;
144;43,2852311553269;
145;55,986955001828;
146;49,9489241275486;
147;82,5297831628756;
148;56,6721835112833;
149;43,3080602742396;
150;85,5834430529159;
151;48,3528050455939;
152;81,4133854293146;
153;43,9188186977828;
154;41,3176570353094;
155;43,7688857776043;
156;54,9652544809123;
157;37,8931512234371;
158;52,9423391264929;
159;81,3133559565776;
160;65,8443434064738;
161;48,181721402501;
162;37,3201685361189;
163;52,0207338324219;
164;43,5386294869775;
165;45,328529112852;
166;44,9731403494999;
167;43,9536123602225;
168;53,0021181755347;
169;44,3488722377637;
170;41,821689961434;
171;51,509742227425;
172;37,8579703864316;
173;77,3157622896763;
174;50,0497842856911;
175;61,3817029866898;
176;76,556066588835;
177;52,2945939138086;
178;84,5842991098041;
179;86,2773424969805;
180;73,3439831489544;
181;93,9954641562345;
182;35,9136958661264;
183;50,2318613398063;
184;58,307259248586;
185;84,2484538935881;
186;47,7253117574145;
187;76,9913672696609;
188;44,1962936924731;
189;48,3238336521513;
190;65,866534918945;
191;43,335155661014;
192;90,7592540409374;
193;82,9777880302156;
194;48,9150851393419;
195;71,907891041477;
196;33,4220790880617;
197;67,8912286856856;
198;81,1600485292254;
199;79,6431484839161;
200;50,5987637230145;
Population 1;
Отбор лучших...;
Скрещивание...;
101;44,6241596468565;
102;54,4444449110595;
103;50,6860291825463;
104;79,0437242221339;
105;54,3678014480455;
106;78,1645677181142;
107;67,4565775411436;
108;54,7737606404721;
109;89,8235004782824;
110;46,6562320847565;
111;86,0892950206601;
112;43,4570596573637;
113;64,1586547129924;
114;40,965009065896;
115;38,1271735058366;
116;49,1390186626289;
117;78,8025152087763;
118;44,4806162321482;
119;61,8857482276662;
120;51,7365325698671;
121;41,6588264035698;
122;80,4023694924352;
123;77,5285924706034;
124;81,221498542881;
125;69,4063106009271;
126;49,1093646904435;
127;42,0256323345848;
128;55,5061137333223;
129;58,6001120947896;
130;43,7780841086662;
131;71,9499341934297;
132;89,022794118507;
133;54,5001189535911;
134;91,6569106839258;
135;84,3745244322779;
136;78,0983449348032;
137;44,25894830589;
138;51,410904673535;
139;67,5887510615011;
140;46,9575687060045;
141;82,1497562012441;
142;44,5546621040298;
143;55,5263631800678;
144;73,0371303550134;
145;63,9160579308883;
146;45,8067152716563;
147;49,8709655902095;
148;77,1667778140697;
149;65,5781235507918;
150;55,5996877264491;
151;71,4764508799264;
152;90,3285067188415;
153;44,5677216450542;
154;41,4955549975547;
155;55,699953603046;
156;71,6973086846575;
157;52,5018916327855;
158;63,3738134249068;
159;76,1033269854853;
160;58,8207645520792;
161;71,1386206543571;
162;51,1511732256116;
163;56,9190645913553;
164;41,8214699164535;
165;63,7708497183039;
166;35,0030419560164;
167;72,8602757038882;
168;88,8580760139482;
169;54,3563285932097;
170;86,6300638865312;
171;43,4240231411433;
172;90,6487447789654;
173;71,4809945970918;
174;75,4531960753261;
175;49,7039229053707;
176;42,5865975378684;
177;49,7664519239224;
178;54,6013174966384;
179;81,6449701501786;
180;34,6341354618463;
181;91,5491377641133;
182;65,0623626537573;
183;44,3484711326077;
184;39,9791205622217;
185;50,9073448879658;
186;51,3569996437028;
187;48,750442173009;
188;52,2197688029101;
189;53,332912556837;
190;87,7941867301359;
191;86,2729666839533;
192;70,9399746769246;
193;48,7435683478653;
194;61,4906291681616;
195;57,8711232482589;
196;52,0042943710799;
197;48,5550618158304;
198;49,510889674363;
199;41,7720104636608;
200;45,627349942544;
Population 2;
Отбор лучших...;
Скрещивание...;
101;67,6794002019607;
102;43,0390522020605;
103;83,4570719489015;
104;41,0439090602153;
105;58,0189048181937;
106;61,2985457796781;
107;48,3825472586663;
108;59,8220583261322;
109;53,2818366184782;
110;73,1911931103125;
111;52,6611066928188;
112;59,85591156399;
113;65,6494511624728;
114;43,39926697329;
115;51,9854232213465;
116;40,3460210853862;
117;53,4165459186903;
118;63,9503573322016;
119;67,1735580184931;
120;43,6215509854246;
121;63,3291712384973;
122;37,4546161605363;
123;55,5500891202933;
124;47,6280881026379;
125;50,313545927656;
126;66,6283475343785;
127;72,2326392392602;
128;85,5980886414541;
129;65,927404334085;
130;84,7414629407352;
131;53,9713448274227;
132;67,0641486878683;
133;34,5620306556579;
134;40,8104230107841;
135;43,5982080645228;
136;42,0689072163598;
137;76,2611036520781;
138;78,9523772845406;
139;84,5912407940415;
140;77,9707011229765;
141;51,2082589203536;
142;93,3843270519174;
143;64,0421296597642;
144;64,3942525485079;
145;67,2990859368765;
146;54,4456001185657;
147;78,7745750553811;
148;62,6476684073975;
149;90,1233091511773;
150;75,7716413911943;
151;62,9049267812141;
152;53,3790565985015;
153;76,8312516584204;
154;78,7255020707633;
155;80,2364031543771;
156;44,7667204689603;
157;85,5084247839653;
158;63,7080511404681;
159;70,5577797324086;
160;67,1452308233528;
161;53,3922035619518;
162;34,7175087895273;
163;45,6876835377962;
164;71,1173808656366;
165;86,3457378376212;
166;75,7007735885639;
167;59,8298379314215;
168;42,3750807555185;
169;68,9547875446171;
170;50,4518685888051;
171;67,4526601570693;
172;52,8144746992199;
Отбор...;
1;44,4426835304091;
2;72,344887894376;
3;49,3800544324834;
4;67,7683735425457;
5;63,6374456833037;
6;20,4385512713868;
7;69,0978564753924;
8;71,4151294259165;
9;58,1929471366611;
10;52,1127741470579;
11;46,167037107764;
12;60,6095403344798;
13;70,6147814509852;
14;28,4249531282087;
15;65,1188488443333;
16;28,6051626981592;
17;60,4771530478331;
18;25,3254886878396;
19;65,7617293887696;
20;39,687341195906;
21;30,6907846207188;
22;22,0857790456664;
23;37,6276840082838;
24;67,8748927673977;
25;54,0105633627401;
26;43,7796254262941;
27;15,436624188525;
28;64,8478054382648;
29;40,8305768058806;
30;72,6451265803865;
31;50,8066789166927;
32;17,8750823099088;
33;42,6341787407196;
34;56,4440716541604;
35;53,5153789109177;
36;66,2007840153639;
37;42,3412793287901;
38;69,5236554144804;
39;53,4469910240577;
40;45,3480620153332;
41;21,8696256826478;
42;69,0521075128008;
43;25,3653796157009;
44;20,5776900901098;
45;29,0292119664765;
46;61,7985040884112;
47;28,8987010439416;
48;65,1618005383032;
49;17,3837913936318;
50;70,3506807621917;
51;67,5993392817664;
52;67,3704745848952;
53;64,0202833634089;
54;69,9524028239976;
55;65,283020402515;
56;24,7538063736224;
57;65,9835466369485;
58;49,1767064226034;
59;20,745938648084;
60;67,0060818942636;
61;21,6964220710584;
62;16,9335472520817;
63;48,770122556412;
64;42,5746327475008;
65;67,4022604380196;
66;66,4283733331558;
67;53,3955044091464;
68;69,5770573284489;
69;69,876003728772;
70;62,0479944819257;
71;15,4627287211935;
72;56,6562569886912;
73;33,6106966029461;
74;64,1999445296584;
75;67,9732772574758;
76;62,6408836491744;
77;63,544547639718;
78;69,9164469100152;
79;22,1944412169864;
80;50,2413610120251;
81;41,0580274372919;
82;68,0684285517728;
83;65,0203565264644;
84;63,4827213121638;
85;27,5497557805807;
86;62,6053869841921;
87;63,1551399333561;
88;51,1907596004062;
89;68,3581000668754;
90;70,2691896965381;
91;60,1199695451898;
92;69,5848850856241;
93;20,2241168674291;
94;54,6490921346219;
95;62,2727296319231;
96;64,1462957817446;
97;23,3035660811916;
98;66,4158572849141;
99;58,727710548332;
100;69,1815768577221;
== 100;
Скрещивание...;
101;64,0177434972124;
102;67,5447467154707;
103;19,4252420056096;
104;66,3507791351177;
105;30,6254375150104;
106;64,9413499240623;
107;23,0428065641688;
108;18,2048901685985;
109;44,9365111221482;
110;31,5458061307949;
111;70,6339202844396;
112;70,8538358422716;
113;22,0952110034403;
114;15,6609491058977;
115;68,9444899225267;
116;15,9474650377682;
117;62,6528771868206;
118;66,5405741366261;
119;67,1832227655025;
120;68,8842123387818;
121;69,1995619380432;
122;64,1409559269624;
123;64,264190297949;
124;68,549748325715;
125;68,1093203087822;
126;22,8737913232242;
127;53,3528505569224;
128;61,4901017839689;
129;25,5512301537209;
130;60,6439902973643;
131;57,3590858844882;
132;61,821155683335;
133;23,6901745546919;
134;38,8614660789386;
135;64,2875773981383;
136;38,3830640868164;
137;32,5101857887817;
138;47,9808465168207;
139;49,6417539746602;
140;38,5909676554206;
141;18,2068122284516;
142;34,1949978481877;
143;49,3564847007622;
144;19,4040000830764;
145;64,6563196280247;
146;33,7448200232651;
147;62,9152220433811;
148;63,0327947602258;
149;63,1015135373797;
Отбор...;
1;58,5779555917225;
2;58,273894615835;
3;59,5284307335718;
4;64,0052153572345;
5;59,8319690713082;
6;55,7650562189605;
7;62,9681933815214;
8;54,2268502715364;
9;59,1368263278233;
10;67,1985795010049;
11;63,703698065505;
12;63,4440495793972;
13;56,9985827361058;
14;58,9443869993986;
15;60,4042711458855;
16;60,2539837825833;
17;56,8785574993552;
18;64,9929344769872;
19;56,5814227424868;
20;59,5050671697942;
21;54,4742101858927;
22;65,670652582942;
23;55,7779402298896;
24;48,8257870284978;
25;51,7472922687568;
26;54,9889242902921;
27;58,3799886695071;
28;61,0634821403499;
29;62,2906984245311;
30;59,6072842380108;
31;57,8849810958562;
32;62,0413830092543;
33;64,6504063320766;
34;58,4061639948693;
35;61,1038636535729;
36;60,4631836345143;
37;59,2456581272681;
38;65,1876769746211;
39;58,1003856155758;
40;57,963516517062;
41;60,697327203532;
42;65,4578724070271;
43;57,471724098363;
44;59,1843654926095;
45;59,7423663140132;
46;67,5086725977357;
47;61,758210039835;
48;58,3790303874729;
49;57,8430654358604;
50;52,3106278622607;
51;60,1107352980243;
52;59,0289020749639;
53;57,8254386114053;
54;62,428169476384;
55;66,8305240698875;
56;57,9508364874509;
57;54,7297229988126;
58;60,4500833051906;
59;59,6754765463343;
60;58,7989157710102;
61;62,3028424252108;
62;63,4652195214568;
63;54,5201186202606;
64;62,8967541822061;
65;56,229111356846;
66;53,4849553606844;
67;65,7233988275441;
68;58,3895717280439;
69;58,8780732504739;
70;59,9100998501092;
71;58,0659390206864;
72;58,6780975467848;
73;56,6187975992361;
74;59,1857061678986;
75;61,9942266541097;
76;57,5910748204768;
77;60,7386511355592;
78;57,6891813209413;
79;60,9400206606487;
80;60,0628198548838;
81;53,0240863167568;
82;55,0733860097675;
83;59,3948865076091;
84;62,0858915767358;
85;61,3249883652831;
86;63,1348521558829;
87;61,4697499353453;
88;62,5954799810842;
89;62,2749146759472;
90;56,0883507351851;
91;51,8355041335598;
92;61,116824277506;
93;64,8635081953063;
94;57,9827120582232;
95;59,9912589704964;
96;62,5197927311884;
97;56,7050933715755;
98;61,258806356401;
99;57,799862115462;
100;63,7681855424872;
== 100;
Скрещивание...;
101;59,4479756524306;
102;54,3088941546879;
103;57,2955267526046;
104;56,4007835524762;
105;58,4275953895258;
106;60,6621243045896;
107;61,6121396934817;
108;55,811282355096;
109;63,8890691512378;
110;55,8461596160443;
111;56,2384930938313;
112;62,5536079165713;
113;53,4859149093502;
114;57,3247292897102;
115;56,2123379692157;
116;60,4627390578539;
117;55,6784072652667;
118;57,1636710244891;
119;64,0774905528719;
120;57,8834993006192;
121;62,7598794392517;
122;64,6700255574957;
123;59,5689975337399;
124;62,8562148272165;
125;62,5678973544681;
126;61,5662495062803;
127;60,470960780868;
128;58,9233803149803;
129;64,5411117747312;
130;62,2775138467757;
131;58,0650594246957;
132;63,4973493447885;
133;54,3446592605047;
134;59,2063133640822;
135;61,4158754138095;
136;53,7252045218328;
137;57,6484499132334;
138;63,8273966678119;
139;63,0705847661868;
140;54,552245203975;
141;62,0500738780144;
142;64,1887206761505;
143;61,2005732140209;
144;58,3481501114072;
145;61,1633784697673;
146;54,8331927779945;
147;59,5740039523558;
148;58,2566522769906;
149;60,7037611658212;
150;56,5216591456109;
151;58,454669008874;
152;60,8448926754422;
153;58,5066396989142;
154;57,2552474890226;
155;57,308120624171;
156;59,1015336642607;
157;54,5205713190037;
158;58,6950227318436;
159;58,2242895693241;
160;65,8489290973731;
161;63,4002950097336;
162;54,1967176434921;
163;63,3027529095198;
164;54,9340050698577;
165;59,0440470039501;
166;59,3231378444732;
167;62,1295463709759;
168;54,4238996328763;
169;62,265270709373;
170;56,9348864711262;
171;61,3399093169878;
172;59,434765752978;
173;58,7023409925085;
174;59,3624484696999;
175;61,3972669070376;
176;56,9660712117198;
177;63,9155636718745;
178;62,9588778835332;
179;60,5335929940131;
180;59,3398090724763;
181;56,0367199974286;
182;60,0783975860442;
183;61,8606690121328;
184;51,3737258901754;
185;62,1972374382319;
186;57,241095389662;
187;58,2838279359616;
188;59,2496266143679;
189;62,0790173225101;
190;65,2904782392594;
191;61,5630894990349;
192;60,4450858295947;
193;56,0627993702197;
194;62,4740337076987;
195;55,8892741582562;
196;60,0263003114917;
197;58,3164485938321;
198;62,6295421486491;
199;56,7764780363735;
200;58,0852997121163;
Population 1;
Отбор лучших...;
Скрещивание...;
101;56,4289942683385;
102;63,2978021398589;
103;65,7324938889084;
104;55,8104434638273;
105;57,1068642791353;
106;60,6577041520303;
107;62,9391269518565;
108;66,1888361715831;
109;60,2661884153479;
110;59,7094132674414;
111;65,7476366220269;
112;58,9480363298884;
113;56,7911913933777;
114;60,1681709661228;
115;56,1569125394377;
116;53,4270415022612;
117;61,8334881436766;
118;56,401584154312;
119;56,7439765607233;
120;62,7352025033785;
121;56,0200838927969;
122;54,5056275018651;
123;58,2581072607955;
124;62,2479051089412;
125;60,5782807309114;
126;59,392297769846;
127;59,7571735636642;
128;56,6247661606025;
129;66,3267563148534;
130;59,6806964126745;
131;59,7552311018854;
132;60,8028441113479;
133;60,342804004628;
134;54,0451884777671;
135;63,2235468008062;
136;56,0924083293842;
137;56,7901901082803;
138;57,7505443265736;
139;61,0779427753734;
140;61,4008509621448;
141;66,0634147285265;
142;60,0310732076613;
143;57,6236053160802;
144;59,924236029719;
145;55,972831014929;
146;61,4012674413675;
147;59,3954589593997;
148;58,6680871190944;
149;65,7246294434938;
150;59,0984619721635;
151;62,5231395957515;
152;60,2756465039138;
153;60,7523868073978;
154;59,5245447721145;
155;56,7500192370479;
156;58,8678402507212;
157;53,2526885449546;
158;57,5635141623914;
159;55,7212527109676;
160;61,4723765687415;
161;64,4524412362599;
162;56,4137558080899;
163;52,7119398619085;
164;58,3098010657348;
165;55,2592977896809;
166;61,674932592463;
167;63,783155092012;
168;65,9659497443206;
169;63,3510352778964;
170;61,8928700988775;
171;58,6491766573124;
172;56,9851065824801;
173;58,8544165083195;
174;52,5405936620218;
175;52,232666325247;
176;61,5771167250441;
177;57,3664739987735;
178;61,7268973786686;
179;61,7685046548169;
180;59,8201473742244;
181;58,2677224605511;
182;55,3435475756691;
183;54,5022880451892;
184;65,1252799269008;
185;60,9813062808527;
186;63,1451241496694;
187;63,0763848267693;
188;60,7691357805938;
189;56,5318659699622;
190;56,350137656576;
191;52,0075463555376;
192;62,6551600531047;
193;59,5129205215132;
194;62,4017533894615;
195;65,5328014418864;
196;66,7159962737016;
197;57,9093066248047;
198;56,5916034168822;
199;58,9515725586012;
200;56,4924757474421;
Population 2;
Отбор лучших...;
Скрещивание...;
101;52,4265811751057;
102;62,6644896667313;
103;51,6483035021323;
104;63,3446182591792;
105;61,614548490479;
106;54,8409463717424;
107;64,2182344164317;
108;52,5626093822376;
109;63,189054215146;
110;57,9191743087006;
111;57,5065243675702;
112;58,2414172097706;
113;56,0635947438343;
114;62,5078518761263;
115;56,4817621876866;
116;58,7796536862842;
117;62,2207121156496;
118;56,4242714123375;
119;55,3951131738781;
120;63,002885863114;
121;62,0384181367844;
122;63,7782444331899;
123;65,6705460946158;
124;55,9522212771524;
125;63,7447506749559;
126;59,1326089495876;
127;54,4621583259367;
128;57,8405839242018;
129;55,2640915984927;
130;65,1776976245674;
131;55,7737413513804;
132;61,6336038573533;
133;61,1987181676337;
134;62,7948213951653;
135;55,7577571902838;
136;68,3434024778855;
137;58,1985612408116;
138;58,8451213881092;
139;53,4939118575603;
140;58,6086789714844;
141;60,3109346530734;
142;53,6083135300455;
143;59,1370434128004;
144;53,2926660268678;
145;55,6040964002184;
146;60,5776710837762;
147;54,6505951397342;
148;64,9408555398371;
149;64,7791969719996;
150;60,2050251284731;
151;65,3371888177391;
152;62,3057020874693;
153;64,6628205791962;
154;65,3472146263654;
155;65,0524857566;
156;59,8904581121366;
157;54,3942518176001;
158;61,139215140029;
159;56,3687805911936;
160;65,3369399751486;
161;62,6120570344038;
162;58,8558457851983;
163;59,1726160264721;
164;57,7394019553767;
165;58,4976869693307;
166;57,2711768112771;
167;51,6024248608679;
168;59,8411443688914;
169;61,6988702588015;
170;57,2310554686303;
171;64,7794200386283;
172;62,2431375397364;
173;58,4363582480542;
174;63,0029385729971;
175;62,920976773954;
176;55,274388757473;
177;62,2887338400669;
178;57,5307552325008;
179;60,0328851522071;
180;63,3532508854007;
181;64,0372946578093;
182;57,2066280754555;
183;64,0629254995935;
184;55,8611136609029;
185;57,3990568588454;
186;60,6322212417931;
187;64,4296074704255;
188;60,4923332168913;
189;51,5560955563286;
190;65,8241201786572;
191;64,2571518171479;
192;58,452417999196;
193;59,4690001075738;
194;56,2538545543315;
195;60,1565135023044;
196;61,3412048169392;
197;61,2210830440899;
198;54,6082275352172;
199;58,9026333610002;
200;63,4120135230228;
Population 3;
Отбор лучших...;
Скрещивание...;
101;62,0552909152858;
102;61,7118487894712;
103;67,3111997637101;
104;61,1348125303988;
105;58,0091615450914;
106;62,2910125480695;
107;59,4031988961971;
108;62,5114311643506;
109;61,2955349694314;
110;61,950076648557;
111;58,3269261076187;
112;65,0528391303493;
113;58,0004422497057;
114;58,5932877249236;
115;61,363664490112;
116;60,2989203309901;
117;56,9030876688111;
118;59,1275277083416;
119;56,5556439429879;
120;60,0957446216542;
121;60,348917157103;
122;58,52636831328;
123;63,7409393637483;
124;64,5313700073495;
125;53,5224883704748;
126;58,3020047107591;
127;60,5300450330295;
128;65,8290641944126;
129;59,3460852831457;
130;60,8659975640732;
131;62,6547108059606;
132;55,2255246533282;
133;59,0844035238139;
134;56,3016697721689;
135;59,6082770094878;
136;57,5084272750338;
137;57,8151589438898;
138;59,9991912854535;
139;59,701140836544;
140;57,9306126841464;
141;52,9406357199135;
142;59,9204191967492;
143;54,2026634390869;
144;64,9898176413734;
145;61,5062241489424;
146;63,0545338971113;
147;64,3055174777178;
148;59,7237878126191;
149;54,8227853540068;
150;58,62512924905;
151;63,4643299389127;
152;56,035973324739;
153;61,4300634038315;
154;63,8811144487906;
155;60,9132119536867;
156;62,6411787948872;
157;57,2305487967027;
158;59,9837333679527;
159;60,1762656754132;
160;63,0960557245829;
161;56,065100340128;
162;59,4427106492293;
163;65,1683192045581;
164;54,3763274041474;
165;64,6696354354332;
166;55,6228992621904;
167;52,7820468448824;
168;60,2772727954821;
169;63,0799531779637;
170;65,8810374621579;
171;56,7404334271912;
172;59,143796717722;
173;58,9324914119746;
174;58,6916243728484;
175;60,2369544326869;
176;60,1617720743827;
177;58,2328965754944;
178;57,5165839516138;
179;55,5742353528819;
180;63,203422867495;
181;61,0948327337386;
182;57,3393473532974;
183;57,892785376542;
184;58,3927071253982;
185;64,0144213064821;
186;58,6070203807103;
187;54,3592903094793;
188;57,4905782995036;
189;54,2453934106681;
190;65,6550949925734;
191;60,2923583019635;
192;55,9363529294118;
193;63,319977069697;
194;63,6228662210574;
195;65,8713836699534;
196;58,1759370386429;
197;57,2903140307653;
198;57,968664076476;
199;60,7775335233255;
200;58,742758170933;
Population 4;
Отбор лучших...;
Скрещивание...;
101;56,9047302140608;
102;61,3040345964999;
103;63,2873783130629;
104;64,4446623983546;
105;61,9560754107828;
106;57,6683962730795;
107;55,3625940563258;
108;59,4087238041121;
109;57,125764878249;
110;61,5553919337415;
111;59,1514502476557;
112;58,3193125218381;
113;56,1205895130338;
114;65,2634747939387;
115;62,5809749254826;
116;59,5753263281426;
117;58,4748942481237;
118;60,6245447238557;
119;62,5181295506434;
120;60,4466033396191;
121;64,9412537927271;
122;52,9260777065171;
123;56,2418550879551;
124;63,0086893831067;
125;55,6473999203564;
126;61,5937100762404;
127;56,0365457180279;
128;60,9763859366447;
129;58,5016622319793;
130;59,6756601598001;
131;54,610079881995;
132;64,5733609815581;
133;59,5247128215149;
134;55,685902453059;
135;60,8103547180084;
136;62,3321884920868;
137;56,8921846802169;
138;56,6583930314052;
139;53,4175981360244;
140;56,6714134500433;
141;56,0794313703831;
142;55,8254488405159;
143;62,3954957319682;
144;61,7328616053081;
145;58,4005546443433;
146;61,0620419100255;
147;60,9995449789887;
148;64,8542831365905;
149;55,3621162875304;
150;55,840672489939;
151;56,1336721311205;
152;63,872752278853;
153;63,2287682742064;
154;62,0148556338738;
155;61,4023181057505;
156;56,8952848606357;
157;60,8206148427332;
158;60,3511268928168;
159;61,6189414859951;
160;64,0097895006419;
161;63,8634533573373;
162;64,0646892545187;
163;60,2047450307277;
164;56,3172543874974;
165;59,04148959601;
166;66,9488967662372;
167;62,2271991551139;
168;58,1832989024878;
169;59,1790643238424;
170;62,9387212942516;
171;66,720927819529;
172;55,3348070548093;
173;59,6024930533468;
174;58,789346747751;
175;59,939781523744;
176;68,0758271147423;
177;64,6877673892526;
178;57,0318596290426;
179;57,2340718804412;
180;62,620257976007;
181;66,5731545265339;
182;61,7501489588701;
183;61,0804910607512;
184;56,9373662881466;
185;59,9042204670635;
186;62,1113199217717;
187;59,6181587982373;
188;61,2206395410001;
189;57,0653743220531;
190;52,2102335410043;
191;59,1045920919561;
192;59,3823932277493;
193;67,1119192692959;
194;56,3307720408417;
195;53,6421483327911;
196;58,8623269234109;
197;61,8976943266477;
198;60,3817719995263;
199;55,6793785842495;
200;58,9430666288024;
Population 5;
Отбор лучших...;
Скрещивание...;
101;58,7188581662341;
102;65,2300047231431;
103;65,4666350776512;
104;59,9349637036066;
105;57,0470299313828;
106;58,8303462499288;
107;61,0495640645406;
108;59,131548900151;
109;61,821278553899;
110;58,128346885388;
111;57,569750710171;
112;63,9175783695265;
113;60,3292447274299;
114;58,8420247424709;
115;65,5696602072825;
116;62,6233084441146;
117;60,8075593559813;
118;50,7132879393898;
119;57,355712454049;
120;63,1126834591346;
121;55,0800943942117;
122;63,0914161908522;
123;62,7539543962948;
124;61,949054377159;
125;57,1826418249268;
126;51,269816742699;
127;60,1594797379783;
128;57,6374296366885;
129;56,4938795230537;
130;59,6355045126781;
131;62,5146305215554;
132;61,5494962408649;
133;58,8622247043838;
134;61,1039011351279;
135;58,711393975025;
136;62,3264534850142;
137;55,0608984638123;
138;55,5903504467743;
139;57,5189081759478;
140;61,5100063982413;
141;63,1388598604629;
142;63,5053797307313;
143;61,1446881523795;
144;59,9147667451132;
145;63,723522670329;
146;58,2604623207125;
147;65,2359640292406;
148;62,6940488952874;
149;57,793118474353;
150;63,7711538066585;
151;63,2666815412963;
152;64,0139277839442;
153;65,6450280572037;
154;63,266216201105;
155;64,4049674279205;
156;58,6919282349948;
157;57,8938661724562;
158;61,8806147376175;
159;55,7559804639558;
160;58,0583802510906;
161;65,7356653302047;
162;56,286169784731;
163;59,1166459187988;
164;62,7700193815169;
165;60,1699773438354;
166;63,8943591174936;
167;57,8246127420133;
168;60,7921851492733;
169;55,9194251323893;
170;58,031652278437;
171;60,0187319695414;
172;57,3649825105401;
173;63,3952452142824;
174;54,7659531149145;
175;62,6562566044299;
176;61,6726283272567;
177;58,6374524816887;
178;60,8216910668669;
179;61,0765672594035;
180;53,9850140587065;
181;64,7390245994045;
182;61,1383399465826;
183;58,2519824831265;
184;54,2985189684157;
185;54,1383966778444;
186;58,8871264571068;
187;54,3489638682353;
188;63,7697535286698;
189;57,2845538412644;
190;54,9545558171437;
191;60,1296038582962;
192;56,5320262217869;
193;64,9006645959702;
194;57,2723745841482;
195;59,7019590759317;
196;62,5538261006913;
197;60,2140307574308;
198;63,1699991675648;
199;63,8658548636011;
200;62,72073555117;
Population 6;
Отбор лучших...;
Скрещивание...;
101;59,0354386668788;
102;62,2906522477011;
103;61,1578579054685;
104;64,0368566296201;
105;57,1507499792098;
106;57,4347051268782;
107;53,1192156842823;
108;53,8671426170916;
109;65,4487321490951;
110;61,5301180938181;
111;62,6554892295667;
112;59,7956140167964;
113;61,3212873617053;
114;63,8874556876293;
115;58,658214125603;
116;57,8761921110326;
117;54,4437226171674;
118;58,0788351879204;
119;57,569351387014;
120;59,928135292143;
121;62,4671052771357;
122;58,2719331462455;
123;56,178470431806;
124;58,2474011715249;
125;54,049705242921;
126;62,4461293799347;
127;65,9531106207668;
128;62,7681276800873;
129;56,3922422458211;
130;58,8903264254952;
131;61,7826756646776;
132;56,7615687277629;
133;61,087221431345;
134;61,643234961525;
135;62,9437495477581;
136;57,3044726640022;
137;53,3670150221344;
138;62,4011140725174;
139;56,1097404943557;
140;61,0378324808533;
141;57,669058385849;
142;59,6269161927682;
143;64,7858921689787;
144;63,6828333880315;
145;62,4397604621333;
146;57,5719101218313;
147;56,0273855712696;
148;54,4707878301695;
149;62,5719034766929;
150;60,3635538924529;
151;63,6043582325871;
152;62,1051130824986;
153;60,8802638928977;
154;67,9956071165518;
155;63,97240093903;
156;58,4958763915764;
157;61,9586142949621;
158;61,068819940958;
159;59,1733808301144;
160;58,4845918962835;
161;61,4081704169941;
162;59,0368451232132;
163;62,7727697586103;
164;66,1002875592451;
165;53,9248229665184;
166;58,3963601336061;
167;56,2539035406943;
168;57,0491111124116;
169;60,0546979767775;
170;67,2260730178562;
171;62,8931947582863;
172;57,5283765722906;
173;56,8324104073032;
174;58,9314776799761;
175;58,4492147961666;
176;61,9629561125511;
177;55,6119016858687;
178;65,4731653441852;
179;54,8761468039158;
180;64,7903550113916;
181;59,2469627861321;
182;62,6687572868893;
183;55,1818867298408;
184;58,3956187863432;
185;57,3329732860802;
186;61,4987550553647;
187;61,0918465600978;
188;58,0167644849019;
189;56,1626768228725;
190;58,7653304177016;
191;65,5554202168763;
192;58,6227403841594;
193;56,2770814110076;
194;59,7243485094551;
195;63,4740917638277;
196;58,1461178831529;
197;57,9244531037497;
198;67,7982299748769;
199;58,1813679528766;
200;63,9597801490913;
Population 7;
Отбор лучших...;
Скрещивание...;
101;52,3158014404038;
102;60,43294150886;
103;58,6349614169961;
104;59,2207562391977;
105;55,528839027075;
106;64,2382343508252;
107;64,3306413666826;
108;58,0906826999907;
109;59,3418417192265;
110;62,7748529491989;
111;63,2439449740321;
112;55,6635840757612;
113;61,7738141812931;
114;52,8882162514931;
115;55,2690395878624;
116;62,3519843275992;
117;51,3538316068866;
118;55,8505246771432;
119;65,1319137594752;
120;59,3381757441105;
121;57,8167027209844;
122;60,7631174634562;
123;61,5711830574315;
124;64,9621014046923;
125;64,8302390581477;
126;61,9936038812261;
127;65,3813050361237;
128;62,3419843378563;
129;62,2841560063386;
130;59,9809337418313;
131;65,0117367276949;
132;63,2703261594787;
133;59,0893366034047;
134;54,9095189093834;
135;59,4771685013962;
136;60,6649098668468;
