Layer;Neuron;Weight;Value;
1;0;5;-0,146708395400414;
1;0;6;0,42808350451667;
1;0;7;-0,213570130855576;
1;0;8;-0,160102798212367;
1;0;9;0,0417429597777049;
1;1;0;-0,210270766266748;
1;1;1;0,244636904562189;
1;1;2;0,113778961176881;
1;1;3;-0,258138298642886;
1;1;4;-0,163873982226417;
1;1;5;-0,12996569258625;
1;1;6;-0,000617009820703895;
1;1;7;-0,0358433611857907;
1;1;8;-0,0930543193095617;
1;1;9;-0,12359571253117;
1;2;0;0,0549625980458048;
1;2;1;-0,00662964419770504;
1;2;2;-0,262926236383117;
1;2;3;0,0763315947616154;
1;2;4;0,0285046242775883;
1;2;5;0,00120510254111378;
1;2;6;-0,0133948130595474;
1;2;7;0,0772344204956826;
1;2;8;-0,337086037423967;
1;2;9;-0,254892778235903;
1;3;0;0,0126397248882054;
1;3;1;-0,108353879353196;
1;3;2;-0,00868285657310991;
1;3;3;-0,0753768491909731;
1;3;4;-0,0511063535470079;
1;3;5;-0,241084257951511;
1;3;6;-0,0652440318675916;
1;3;7;0,0705430282142679;
1;3;8;0,177652855020786;
1;3;9;0,220880296649821;
1;4;0;0,184756002242098;
1;4;1;0,0711015947494197;
1;4;2;0,194517976694982;
1;4;3;0,150817031111017;
1;4;4;-0,267147004030248;
1;4;5;0,133316580501067;
1;4;6;-0,0651387106930552;
1;4;7;-0,120165053112509;
1;4;8;0,475413319177652;
1;4;9;0,0990123728285601;
1;5;0;0,0305671626844291;
1;5;1;0,187802257336584;
1;5;2;0,0715106341855185;
1;5;3;-0,21394141726845;
1;5;4;-0,0878342616315159;
1;5;5;-0,175213019678003;
1;5;6;-0,0731215980244436;
1;5;7;-0,200175317796029;
1;5;8;-0,23733721870805;
1;5;9;-0,121171002798328;
1;6;0;-0,132495810572289;
1;6;1;0,231997179673983;
1;6;2;0,222132840530077;
1;6;3;0,250544557930224;
1;6;4;0,411502866964556;
1;6;5;-0,0788593390392416;
1;6;6;-0,259532751869193;
1;6;7;0,029400670681801;
1;6;8;-0,16359734752383;
1;6;9;0,198751432448044;
1;7;0;-0,0221962817116623;
1;7;1;0,308614353560197;
1;7;2;0,165972168867463;
1;7;3;-0,118186381933366;
1;7;4;-0,122312406833429;
1;7;5;-0,231647893428639;
1;7;6;-0,146711393560614;
1;7;7;0,142373131188738;
1;7;8;0,283079015688542;
1;7;9;-0,230306097413556;
1;8;0;-0,165060745629045;
1;8;1;-0,138921042037625;
1;8;2;0,303514886090306;
1;8;3;0,353112516623508;
1;8;4;-0,337164936278558;
1;8;5;0,346750003680005;
1;8;6;0,109968987810411;
1;8;7;0,143664626238711;
1;8;8;-0,122171827183185;
1;8;9;-0,0417824846421287;
1;9;0;-0,0988554002711808;
1;9;1;-0,296402594678291;
1;9;2;-0,0374792029790018;
1;9;3;0,42868419058094;
1;9;4;-0,0176915619604716;
1;9;5;0,221813713536511;
1;9;6;0,0137206283461864;
1;9;7;-0,360632301243317;
1;9;8;-0,0539873515041486;
1;9;9;-0,23739027964761;
1;10;0;-0,184573962439119;
1;10;1;0,209998539048246;
1;10;2;0,262896280625321;
1;10;3;0,120086413864087;
1;10;4;-0,46964787969815;
1;10;5;-0,0529006128445736;
1;10;6;0,158526295404195;
1;10;7;0,446536075764585;
1;10;8;0,120289650103212;
1;10;9;0,0957499815131305;
1;11;0;0,0442915179507302;
1;11;1;-0,102942074696972;
1;11;2;-0,138946117432297;
1;11;3;-0,0529703281600822;
1;11;4;0,0583903503410473;
1;11;5;-0,241694402760684;
1;11;6;-0,106282755549197;
1;11;7;-0,08056831712861;
1;11;8;0,192738026237459;
1;11;9;-0,179076740368771;
1;12;0;-0,220526164267457;
1;12;1;-0,0925302461686219;
1;12;2;-0,0376252364542453;
1;12;3;-0,0807071789543643;
1;12;4;-0,0509965974143691;
1;12;5;0,286043668531833;
1;12;6;0,131474892902875;
1;12;7;0,128652502842551;
1;12;8;0,143711316931858;
1;12;9;-0,176318745909407;
1;13;0;0,35599021630175;
1;13;1;0,0456529204014935;
1;13;2;0,0935163470420597;
1;13;3;0,0902162359981873;
1;13;4;0,0427486498573556;
1;13;5;0,316397883378155;
1;13;6;0,162869600654985;
1;13;7;-0,0148616691654835;
1;13;8;-0,0687079029477704;
1;13;9;0,337927865254659;
1;14;0;-0,112772900198015;
1;14;1;0,159305887370978;
1;14;2;0,0654628717179703;
1;14;3;0,0676303080132372;
1;14;4;0,0352787661996106;
1;14;5;0,163423363195464;
1;14;6;0,25541503110687;
1;14;7;0,245650454305881;
1;14;8;0,0265809656244614;
1;14;9;0,0698716941149308;
1;15;0;0,0585024277952045;
1;15;1;-0,0694752966842965;
1;15;2;-0,144573473206057;
1;15;3;-0,342288349681668;
1;15;4;0,111059299256215;
1;15;5;-0,00190401543020458;
1;15;6;0,372482626872362;
1;15;7;-0,184938817138289;
1;15;8;-0,00836285273933918;
1;15;9;-0,0479613354187279;
1;16;0;-0,0163114331738611;
1;16;1;0,0410677090012784;
1;16;2;0,315400962166209;
1;16;3;-0,146486675202142;
1;16;4;-0,03182588565714;
1;16;5;0,215556947381961;
1;16;6;0,077319361072648;
1;16;7;-0,243437917783595;
1;16;8;0,207599695402942;
1;16;9;-0,110368837421;
1;17;0;0,176893934689878;
1;17;1;0,0202426540293929;
1;17;2;-0,196931123825224;
1;17;3;0,353829949327665;
1;17;4;-0,118626905427606;
1;17;5;-0,249235097667777;
1;17;6;-0,0319484702925889;
1;17;7;-0,126762528264319;
1;17;8;0,398060862625977;
1;17;9;-0,202899711533869;
1;18;0;0,197964437863773;
1;18;1;-0,012849507393711;
1;18;2;-0,337008356273644;
1;18;3;-0,265210290795756;
1;18;4;-0,114963000460976;
1;18;5;-0,29466141587806;
1;18;6;0,164773616085189;
1;18;7;0,112655703962155;
1;18;8;-0,383769085809481;
1;18;9;0,346290717993998;
1;19;0;-0,303009146034256;
1;19;1;0,17561732054484;
1;19;2;0,024395162716692;
1;19;3;0,252229345847028;
1;19;4;0,181765441401752;
1;19;5;-0,304750751147396;
1;19;6;0,0398580837249095;
1;19;7;0,168331093233233;
1;19;8;-0,229981116591944;
1;19;9;0,362271998711988;
1;20;0;0,139506683284187;
1;20;1;-0,246369231374175;
1;20;2;-0,16481612723545;
1;20;3;0,354642774143556;
1;20;4;-0,242770650071451;
1;20;5;0,116722889997402;
1;20;6;0,121717724540139;
1;20;7;0,347009653154299;
1;20;8;0,11839967552498;
1;20;9;0,0539778019552947;
1;21;0;-0,00704269018352158;
1;21;1;-0,156896728862495;
1;21;2;0,32825046955992;
1;21;3;0,190521681071502;
1;21;4;0,233384405138616;
1;21;5;-0,169480052157063;
1;21;6;-0,128019223049292;
1;21;7;0,0917884661312161;
1;21;8;0,0949439914407879;
1;21;9;-0,226599751611519;
1;22;0;0,0263526982284862;
1;22;1;-0,176748199936351;
1;22;2;0,127451555629937;
1;22;3;-0,170565213389027;
1;22;4;-0,370856251274634;
1;22;5;0,0689994609304701;
1;22;6;-0,227197719145193;
1;22;7;-0,166620611989228;
1;22;8;0,229729769392745;
1;22;9;0,0270814050580754;
1;23;0;-0,0704301779952041;
1;23;1;-0,152356190677898;
1;23;2;-0,0906391248994689;
1;23;3;-0,100394163560306;
1;23;4;0,0303942253954682;
1;23;5;-0,0518907658066092;
1;23;6;0,0480507260877875;
1;23;7;-0,00906202057798486;
1;23;8;-0,23077873896378;
1;23;9;-0,272108957530981;
1;24;0;-0,196145103404366;
1;24;1;0,182660010728361;
1;24;2;0,181291891579186;
1;24;3;-0,0760211237128922;
1;24;4;-0,00875623966974964;
1;24;5;-0,038135156286012;
1;24;6;0,209338135881973;
1;24;7;-0,203649683717475;
1;24;8;0,17823041727684;
1;24;9;-0,2326719927288;
1;25;0;0,0668016567671679;
1;25;1;-0,272721929602661;
1;25;2;0,011932072700901;
1;25;3;-0,272808781486381;
1;25;4;-0,0722054366824242;
1;25;5;-0,012420858727964;
1;25;6;0,0527182636096693;
1;25;7;0,074207372299492;
1;25;8;0,285020287514208;
1;25;9;-0,17575196743745;
1;26;0;-0,135501948481194;
1;26;1;-0,0864665508672905;
1;26;2;-0,0193933397621817;
1;26;3;0,281160805970971;
1;26;4;-0,166221431301078;
1;26;5;-0,199874277552531;
1;26;6;-0,0761284572426828;
1;26;7;0,0437377400434286;
1;26;8;0,104006012018773;
1;26;9;0,00417898735226085;
1;27;0;-0,0702107362776113;
1;27;1;0,0193969034680151;
1;27;2;-0,0552084550984243;
1;27;3;0,148142895031787;
1;27;4;0,205164872438258;
1;27;5;0,0777557006002197;
1;27;6;0,310937437140819;
1;27;7;0,124041252128799;
1;27;8;-0,0666205468897804;
1;27;9;0,348850987781235;
1;28;0;0,434575454534299;
1;28;1;0,280842152554934;
1;28;2;0,182082804703192;
1;28;3;-0,112326236261207;
1;28;4;-0,196796993118151;
1;28;5;0,020314670875815;
1;28;6;0,0604715848157515;
1;28;7;-0,0617802841876541;
1;28;8;-0,304986111263272;
1;28;9;-0,0571292450451894;
1;29;0;-0,0621996557164005;
1;29;1;-0,181838040790445;
1;29;2;0,267758442446477;
1;29;3;-0,0566277839507106;
1;29;4;0,210082954359279;
1;29;5;0,128086275015067;
1;29;6;-0,0907875865654962;
1;29;7;-0,127521226474792;
1;29;8;0,134492677233411;
1;29;9;0,163321995252428;
1;30;0;-0,278012327280833;
1;30;1;-0,20251119332505;
1;30;2;-0,0074648307671141;
1;30;3;0,282399673612043;
1;30;4;0,279651668285789;
1;30;5;0,282414268833778;
1;30;6;-0,0250374369905505;
1;30;7;-0,236730064841327;
1;30;8;0,160979035385409;
1;30;9;-0,10913142054767;
1;31;0;0,00336680049233457;
1;31;1;-0,0210420054015899;
1;31;2;0,199764507682884;
1;31;3;-0,400921998732221;
1;31;4;0,446104804960128;
1;31;5;-0,0030772844343806;
1;31;6;-0,0964431281184978;
1;31;7;0,483266155227677;
1;31;8;-0,334213703793573;
1;31;9;0,309165098615533;
1;32;0;0,157473861778841;
1;32;1;0,0815965591844155;
1;32;2;-0,373370414307979;
1;32;3;-0,11961554741469;
1;32;4;-0,238207343611031;
1;32;5;-0,13232725375906;
1;32;6;0,182851162125753;
1;32;7;0,214828838694295;
1;32;8;0,060900679585012;
1;32;9;-0,285641689452176;
1;33;0;-0,0562399255839362;
1;33;1;0,0588544798357666;
1;33;2;-0,115406001971758;
1;33;3;-0,104861405494093;
1;33;4;0,0208033332698063;
1;33;5;-0,259336997409974;
1;33;6;0,278057315981974;
1;33;7;-0,0367428471971037;
1;33;8;-0,0682560464219451;
1;33;9;-0,218108280430598;
1;34;0;-0,0794032202471994;
1;34;1;-0,18520484128278;
1;34;2;-0,211199552151933;
1;34;3;0,243607708366405;
1;34;4;0,111004953091501;
1;34;5;0,181981470054938;
1;34;6;0,412289697868884;
1;34;7;-0,0310780983562945;
1;34;8;0,151226522005734;
1;34;9;-0,00246430095399927;
1;35;0;-0,179955556374023;
1;35;1;-0,359985055103891;
1;35;2;-0,0890613899515296;
1;35;3;0,155770087920022;
1;35;4;0,399267215700479;
1;35;5;0,0206216124448094;
1;35;6;0,107289816768509;
1;35;7;0,0804187730329198;
1;35;8;-0,0538498033088864;
1;35;9;-0,170032100132681;
1;36;0;0,30555754471829;
1;36;1;-0,464802079817654;
1;36;2;0,140910027847118;
1;36;3;0,214484003239537;
1;36;4;0,050966210454221;
1;36;5;-0,0238806177041869;
1;36;6;-0,337106130708524;
1;36;7;-0,294791160754297;
1;36;8;-0,297470856596469;
1;36;9;-0,122578854962522;
1;37;0;0,276027039287624;
1;37;1;-0,339000220568385;
1;37;2;-0,188165573025199;
1;37;3;0,091584004737243;
1;37;4;0,0181849480225634;
1;37;5;0,25666779314944;
1;37;6;0,000869692070814637;
1;37;7;-0,197460859174589;
1;37;8;-0,408021222058694;
1;37;9;0,0631317885420899;
1;38;0;0,262109792913361;
1;38;1;-0,261189963790211;
1;38;2;-0,255420946867867;
1;38;3;-0,0158000155425631;
1;38;4;-0,134966754650216;
1;38;5;-0,158604213110453;
1;38;6;-0,242564296462836;
1;38;7;-0,144032663965613;
1;38;8;-0,148674819454865;
1;38;9;-0,164258477121712;
1;39;0;0,117751525769826;
1;39;1;0,00923761399892975;
1;39;2;-0,246397472334279;
1;39;3;0,102697680519287;
1;39;4;-0,103479050148036;
1;39;5;0,131015259600717;
1;39;6;-0,0638296844269287;
1;39;7;-0,19397196764777;
1;39;8;-0,0539823172399692;
1;39;9;-0,20499344435753;
